score, centers, sigma, kmax
0.381000,80.000000,0.800000,1800.000000
0.381000,20.000000,0.800000,1900.000000
0.381000,20.000000,0.800000,1700.000000
0.381000,80.000000,0.800000,4700.000000
0.381000,40.000000,0.800000,2300.000000
0.381000,50.000000,0.800000,3100.000000
0.381000,50.000000,0.800000,2900.000000
0.381000,20.000000,0.700000,4300.000000
0.381000,50.000000,0.800000,2500.000000
0.381000,20.000000,0.900000,2100.000000
0.381000,50.000000,0.800000,2400.000000
0.381000,40.000000,0.800000,2500.000000
0.381000,20.000000,0.800000,500.000000
0.381000,30.000000,0.600000,1000.000000
0.381000,20.000000,0.800000,900.000000
0.381000,50.000000,0.800000,1500.000000
0.381000,50.000000,0.800000,1300.000000
0.381000,20.000000,0.700000,4800.000000
0.381000,20.000000,0.900000,2200.000000
0.381000,90.000000,0.900000,2300.000000
0.381000,40.000000,1.000000,4600.000000
0.381000,40.000000,0.900000,3600.000000
0.381000,20.000000,1.000000,4100.000000
0.381000,90.000000,1.000000,700.000000
0.381000,90.000000,1.000000,900.000000
0.381000,90.000000,1.000000,1200.000000
0.381000,20.000000,1.000000,4800.000000
0.381000,40.000000,0.900000,3900.000000
0.381000,90.000000,1.000000,1400.000000
0.381000,90.000000,1.000000,2500.000000
0.381000,40.000000,0.900000,2400.000000
0.381000,40.000000,0.900000,900.000000
0.381000,40.000000,0.900000,1100.000000
0.381000,40.000000,0.900000,1600.000000
0.381000,90.000000,1.000000,4900.000000
0.381000,90.000000,1.000000,2100.000000
0.381000,20.000000,0.700000,3500.000000
0.381000,90.000000,0.900000,4400.000000
0.381000,40.000000,1.000000,1400.000000
0.381000,80.000000,0.700000,2900.000000
0.381000,40.000000,1.000000,4000.000000
0.381000,20.000000,0.900000,3800.000000
0.381000,20.000000,0.900000,4100.000000
0.381000,40.000000,1.000000,3800.000000
0.381000,80.000000,0.700000,2400.000000
0.381000,20.000000,1.000000,2800.000000
0.381000,20.000000,0.900000,4700.000000
0.381000,20.000000,1.000000,500.000000
0.381000,20.000000,1.000000,600.000000
0.381000,20.000000,1.000000,800.000000
0.381000,40.000000,1.000000,2400.000000
0.381000,20.000000,1.000000,2200.000000
0.381000,40.000000,1.000000,1700.000000
0.381000,20.000000,0.900000,5000.000000
0.381000,50.000000,0.900000,600.000000
0.381000,50.000000,0.900000,900.000000
0.381000,80.000000,0.900000,1100.000000
0.381000,70.000000,0.700000,3400.000000
0.381000,70.000000,0.700000,3500.000000
0.381000,70.000000,0.700000,5000.000000
0.381000,70.000000,0.800000,600.000000
0.381000,70.000000,0.800000,800.000000
0.381000,70.000000,0.800000,1700.000000
0.381000,100.000000,0.600000,4600.000000
0.381000,70.000000,0.800000,1900.000000
0.381000,80.000000,1.000000,4900.000000
0.381000,70.000000,0.800000,2500.000000
0.381000,80.000000,1.000000,4600.000000
0.381000,80.000000,1.000000,4300.000000
0.381000,100.000000,0.600000,1600.000000
0.381000,40.000000,0.800000,1200.000000
0.381000,70.000000,0.800000,2200.000000
0.381000,20.000000,0.500000,1700.000000
0.381000,40.000000,0.700000,4000.000000
0.381000,40.000000,0.700000,2600.000000
0.381000,70.000000,0.600000,2900.000000
0.381000,100.000000,0.700000,3800.000000
0.381000,90.000000,0.700000,1000.000000
0.381000,50.000000,1.000000,3400.000000
0.381000,50.000000,1.000000,3300.000000
0.381000,50.000000,1.000000,3200.000000
0.381000,70.000000,0.700000,3100.000000
0.381000,50.000000,1.000000,3100.000000
0.381000,50.000000,1.000000,2500.000000
0.381000,100.000000,0.700000,1800.000000
0.381000,70.000000,0.700000,1300.000000
0.381000,100.000000,0.700000,1300.000000
0.381000,70.000000,0.700000,1700.000000
0.381000,40.000000,0.700000,2200.000000
0.381000,70.000000,0.600000,4200.000000
0.381000,50.000000,1.000000,3800.000000
0.381000,70.000000,0.800000,4400.000000
0.381000,70.000000,0.800000,4800.000000
0.381000,70.000000,1.000000,2400.000000
0.381000,80.000000,0.900000,4300.000000
0.381000,20.000000,0.600000,4400.000000
0.381000,80.000000,0.900000,3600.000000
0.381000,20.000000,0.700000,500.000000
0.381000,20.000000,0.700000,600.000000
0.381000,70.000000,1.000000,1500.000000
0.381000,80.000000,0.900000,2800.000000
0.381000,80.000000,0.900000,2700.000000
0.381000,90.000000,0.800000,3400.000000
0.381000,80.000000,0.900000,1500.000000
0.381000,70.000000,1.000000,5000.000000
0.381000,20.000000,0.700000,2400.000000
0.381000,20.000000,0.700000,2500.000000
0.381000,70.000000,1.000000,4200.000000
0.381000,70.000000,0.800000,4500.000000
0.381000,90.000000,0.800000,2000.000000
0.381000,70.000000,0.900000,4100.000000
0.381000,50.000000,1.000000,700.000000
0.381000,70.000000,0.800000,5000.000000
0.381000,70.000000,0.900000,700.000000
0.381000,70.000000,0.900000,1100.000000
0.381000,90.000000,0.700000,4700.000000
0.381000,90.000000,0.700000,4900.000000
0.381000,20.000000,0.600000,2100.000000
0.381000,80.000000,1.000000,1800.000000
0.381000,90.000000,0.800000,1500.000000
0.381000,80.000000,1.000000,800.000000
0.381000,70.000000,0.900000,3200.000000
0.381000,50.000000,0.900000,5000.000000
0.381000,50.000000,0.900000,4900.000000
0.381000,70.000000,0.900000,3800.000000
0.381000,70.000000,0.900000,2100.000000
0.381000,30.000000,0.800000,5000.000000
